Transaction_ID,Farmer_ID,Buyer_ID,Commodity,Variety,Grade,Quantity,Farmer_District,Buyer_District,Distance_KM,Market_Price,Offered_Price,Final_Price,Transaction_Date,Payment_Status,Transaction_Status,Is_Synthetic,Is_Anomaly,Anomaly_Type
TX-007650,FARMER-684,BUYER-53,Wheat,Sharbati,Grade B,4304.0,Ujjain,Rajkot,235.5,24.12,24.43,23.99,2025-05-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-007651,FARMER-353,BUYER-116,Wheat,Sharbati,Grade A,6080.0,Surat,Rajkot,438.2,27.0,25.95,25.56,2025-07-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007652,FARMER-286,BUYER-102,Potato,Jyoti,Grade B,1792.0,Ujjain,Rajkot,140.2,20.86,21.22,21.15,2025-11-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007653,FARMER-333,BUYER-243,Wheat,Kalyan,Grade A,2992.0,Ahmedabad,Ahmedabad,13.6,27.52,29.05,28.52,2025-03-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007654,FARMER-529,BUYER-94,Wheat,Lokwan,Grade C,3663.0,Lasalgaon,Surat,118.9,21.92,22.0,22.01,2025-06-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007655,FARMER-262,BUYER-193,Soyabean,Yellow,Grade B,766.0,Pune,Rajkot,125.9,47.01,46.81,47.31,2025-04-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-007656,FARMER-939,BUYER-220,Wheat,Kalyan,Grade B,1705.0,Nashik,Pune,213.7,24.75,25.02,25.09,2025-02-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007657,FARMER-322,BUYER-125,Onion,Garhwa,Grade C,1445.0,Lasalgaon,Surat,37.9,27.98,27.76,28.07,2025-02-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007658,FARMER-350,BUYER-240,Potato,Kufri,Grade A,934.0,Ujjain,Indore,57.7,24.36,25.37,25.85,2025-06-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007659,FARMER-780,BUYER-121,Tomato,Local,Grade B,578.0,Gondal,Nashik,183.1,28.34,28.5,28.01,2025-07-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007660,FARMER-119,BUYER-193,Wheat,Sharbati,Grade B,1110.0,Gondal,Nashik,168.7,26.19,25.8,25.97,2025-06-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007661,FARMER-525,BUYER-166,Rice,Sona Masoori,Grade B,3452.0,Agra,Agra,15.5,34.56,34.66,34.37,2026-01-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007662,FARMER-857,BUYER-57,Potato,Kufri,Grade C,2056.0,Ujjain,Ujjain,65.1,20.37,21.04,20.65,2025-03-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007663,FARMER-635,BUYER-110,Mustard,Black,Grade B,1317.0,Surat,Surat,183.1,55.12,56.08,57.06,2025-05-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007664,FARMER-915,BUYER-194,Onion,White,Grade A,1816.0,Ujjain,Gondal,150.8,33.05,33.71,33.57,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007665,FARMER-129,BUYER-117,Potato,Jyoti,Grade A,5967.0,Nashik,Gondal,96.6,25.18,24.68,24.29,2025-05-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-007666,FARMER-622,BUYER-77,Potato,Jyoti,Grade B,4284.0,Lasalgaon,Ahmedabad,37.1,21.77,21.3,21.17,2025-01-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-007667,FARMER-623,BUYER-132,Rice,Sona Masoori,Grade B,1793.0,Nashik,Indore,143.0,35.57,35.76,36.31,2026-01-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007668,FARMER-757,BUYER-151,Soyabean,JS-335,Grade B,3302.0,Pune,Indore,143.3,46.87,47.0,47.48,2025-09-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007669,FARMER-498,BUYER-184,Rice,Sona Masoori,Grade C,1693.0,Indore,Pune,159.8,30.01,30.14,30.73,2026-01-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007670,FARMER-853,BUYER-56,Soyabean,JS-335,Grade A,2104.0,Lasalgaon,Ujjain,240.3,51.01,51.0,51.19,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007671,FARMER-132,BUYER-188,Onion,Red,Grade A,521.0,Rajkot,Ahmedabad,210.8,30.83,31.98,32.21,2025-04-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007672,FARMER-820,BUYER-165,Wheat,Kalyan,Grade B,7258.0,Ujjain,Lasalgaon,38.4,25.59,26.64,26.83,2025-08-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007673,FARMER-599,BUYER-89,Tomato,Hybrid,Grade B,2569.0,Lasalgaon,Agra,34.0,27.17,27.66,27.59,2025-10-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007674,FARMER-714,BUYER-159,Rice,Sona Masoori,Grade B,4024.0,Ahmedabad,Pune,141.6,35.14,35.4,35.53,2025-04-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007675,FARMER-203,BUYER-163,Rice,Sona Masoori,Grade A,4173.0,Nashik,Lasalgaon,55.0,39.9,39.37,38.69,2025-02-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007676,FARMER-757,BUYER-164,Onion,Garhwa,Grade A,1050.0,Nashik,Indore,144.9,31.0,32.35,32.82,2025-06-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007677,FARMER-867,BUYER-206,Rice,Basmati,Grade B,5923.0,Indore,Nashik,205.8,37.12,37.41,38.1,2025-11-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007678,FARMER-168,BUYER-50,Potato,Jyoti,Grade A,1669.0,Lasalgaon,Nashik,51.8,24.19,24.76,24.9,2025-11-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007679,FARMER-526,BUYER-201,Rice,Sona Masoori,Grade B,1949.0,Agra,Indore,192.1,34.23,33.08,32.75,2025-04-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007680,FARMER-187,BUYER-160,Mustard,Yellow,Grade B,586.0,Nashik,Indore,229.6,51.13,49.36,49.1,2025-09-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007681,FARMER-365,BUYER-65,Soyabean,Yellow,Grade A,3553.0,Nashik,Ujjain,123.5,52.25,51.31,50.8,2025-11-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007682,FARMER-856,BUYER-114,Potato,Lauvkar,Grade A,2954.0,Pune,Ahmedabad,64.3,22.78,23.53,23.93,2025-09-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007683,FARMER-999,BUYER-151,Mustard,Black,Grade C,2434.0,Ujjain,Surat,242.2,49.85,50.6,50.92,2025-02-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007684,FARMER-997,BUYER-100,Wheat,Kalyan,Grade A,996.0,Pune,Ahmedabad,63.6,27.02,27.4,27.47,2025-12-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007685,FARMER-808,BUYER-59,Potato,Lauvkar,Grade B,1859.0,Pune,Rajkot,216.0,22.35,22.97,23.04,2025-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007686,FARMER-302,BUYER-142,Tomato,Desi,Grade A,1655.0,Gondal,Lasalgaon,218.6,30.52,31.1,31.46,2026-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007687,FARMER-335,BUYER-92,Potato,Kufri,Grade C,5546.0,Lasalgaon,Indore,207.2,20.22,20.26,20.42,2025-04-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007688,FARMER-883,BUYER-165,Potato,Lauvkar,Grade B,4493.0,Ujjain,Ahmedabad,69.1,22.08,21.76,21.35,2025-04-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007689,FARMER-823,BUYER-188,Tomato,Desi,Grade B,2470.0,Rajkot,Gondal,43.3,27.64,27.55,27.61,2025-07-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007690,FARMER-679,BUYER-170,Tomato,Desi,Grade B,1564.0,Gondal,Nashik,31.8,26.96,26.98,26.75,2025-03-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007691,FARMER-499,BUYER-244,Rice,Basmati,Grade B,5319.0,Surat,Surat,231.0,34.94,34.54,34.36,2025-08-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007692,FARMER-274,BUYER-162,Soyabean,JS-335,Grade A,4190.0,Indore,Gondal,155.9,51.04,50.57,50.11,2025-09-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007693,FARMER-132,BUYER-161,Wheat,Lokwan,Grade B,6872.0,Ujjain,Ujjain,227.9,24.63,25.8,25.97,2025-11-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007694,FARMER-884,BUYER-115,Rice,Common,Grade A,2909.0,Pune,Surat,139.5,40.43,40.75,40.34,2025-01-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007695,FARMER-982,BUYER-139,Onion,Garhwa,Grade B,2503.0,Gondal,Ujjain,91.0,30.75,29.91,29.84,2026-01-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007696,FARMER-128,BUYER-211,Wheat,Sharbati,Grade C,6523.0,Agra,Surat,115.3,22.87,22.14,22.54,2025-02-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007697,FARMER-132,BUYER-81,Onion,Garhwa,Grade B,4074.0,Indore,Indore,14.6,31.49,32.93,32.63,2025-03-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007698,FARMER-279,BUYER-129,Onion,White,Grade B,1529.0,Rajkot,Nashik,201.9,28.31,27.48,27.24,2025-04-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007699,FARMER-394,BUYER-234,Mustard,Pusa Bold,Grade B,2618.0,Pune,Indore,50.1,57.14,58.85,58.65,2025-08-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007700,FARMER-841,BUYER-136,Rice,Sona Masoori,Grade A,3856.0,Lasalgaon,Gondal,97.5,37.35,39.24,39.62,2026-02-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007701,FARMER-472,BUYER-147,Cotton,Medium Staple,Grade A,779.0,Agra,Lasalgaon,148.4,76.2,73.69,72.8,2025-08-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007702,FARMER-156,BUYER-152,Soyabean,NRC-37,Grade B,1530.0,Ahmedabad,Surat,201.7,45.36,44.37,44.27,2025-06-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007703,FARMER-596,BUYER-68,Rice,Basmati,Grade B,6040.0,Surat,Rajkot,439.8,36.11,34.66,34.51,2025-06-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007704,FARMER-407,BUYER-139,Wheat,Sharbati,Grade B,7872.0,Rajkot,Lasalgaon,47.9,26.25,25.64,25.48,2025-10-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007705,FARMER-983,BUYER-110,Rice,Basmati,Grade B,2736.0,Gondal,Ahmedabad,73.9,37.44,36.79,37.3,2025-05-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007706,FARMER-267,BUYER-188,Onion,Red,Grade B,714.0,Pune,Rajkot,218.5,30.18,29.65,29.06,2025-01-03,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007707,FARMER-330,BUYER-183,Cotton,Medium Staple,Grade A,2046.0,Ujjain,Ahmedabad,155.4,75.55,78.36,78.96,2025-05-07,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007708,FARMER-253,BUYER-246,Tomato,Hybrid,Grade C,2202.0,Rajkot,Surat,436.2,25.66,26.43,26.13,2025-05-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-007709,FARMER-336,BUYER-202,Potato,Lauvkar,Grade C,2309.0,Pune,Rajkot,170.6,19.27,19.03,18.68,2026-01-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007710,FARMER-420,BUYER-130,Wheat,Kalyan,Grade A,3911.0,Lasalgaon,Rajkot,40.6,25.67,26.9,27.31,2025-07-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007711,FARMER-571,BUYER-104,Rice,Common,Grade A,4865.0,Nashik,Agra,69.9,36.75,37.23,37.58,2025-05-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007712,FARMER-466,BUYER-53,Tomato,Desi,Grade A,328.0,Pune,Surat,120.1,31.77,31.41,31.81,2025-08-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007713,FARMER-692,BUYER-151,Wheat,Lokwan,Grade B,3872.0,Indore,Gondal,109.5,24.17,24.22,24.32,2025-05-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007714,FARMER-265,BUYER-232,Cotton,Medium Staple,Grade A,2634.0,Surat,Gondal,178.3,82.35,79.47,79.38,2025-06-29,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007715,FARMER-847,BUYER-148,Wheat,Lokwan,Grade A,2633.0,Pune,Ahmedabad,215.1,25.44,25.44,25.92,2025-06-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007716,FARMER-812,BUYER-119,Mustard,Pusa Bold,Grade C,736.0,Gondal,Ahmedabad,43.9,45.22,23.24,23.24,2025-11-26,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-007717,FARMER-178,BUYER-158,Onion,Garhwa,Grade A,1507.0,Ahmedabad,Indore,196.5,32.9,32.17,32.26,2025-11-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007718,FARMER-949,BUYER-247,Rice,Sona Masoori,Grade B,840.0,Ahmedabad,Ujjain,186.1,35.65,34.33,34.0,2025-08-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007719,FARMER-477,BUYER-74,Soyabean,Yellow,Grade A,3238.0,Lasalgaon,Indore,187.7,51.91,50.27,49.71,2025-01-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007720,FARMER-646,BUYER-218,Wheat,Lokwan,Grade C,2057.0,Surat,Lasalgaon,200.4,20.95,20.37,20.67,2025-12-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007721,FARMER-170,BUYER-201,Soyabean,NRC-37,Grade B,1789.0,Indore,Lasalgaon,151.0,45.96,46.73,47.61,2025-01-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007722,FARMER-945,BUYER-193,Onion,Garhwa,Grade A,1755.0,Gondal,Pune,135.4,32.05,33.42,33.05,2025-03-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007723,FARMER-733,BUYER-118,Tomato,Hybrid,Grade A,2805.0,Indore,Ahmedabad,57.8,29.16,30.59,30.52,2025-08-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007724,FARMER-807,BUYER-233,Tomato,Hybrid,Grade A,755.0,Nashik,Gondal,208.6,28.51,29.3,29.26,2025-08-21,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007725,FARMER-113,BUYER-78,Potato,Kufri,Grade A,5498.0,Ujjain,Lasalgaon,63.0,24.99,25.81,25.95,2025-10-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007726,FARMER-105,BUYER-86,Potato,Kufri,Grade A,893.0,Surat,Indore,207.1,22.36,23.36,23.45,2025-10-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007727,FARMER-975,BUYER-130,Mustard,Black,Grade B,1881.0,Gondal,Pune,138.4,52.38,52.89,52.54,2025-02-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007728,FARMER-186,BUYER-233,Cotton,Long Staple,Grade C,1958.0,Pune,Nashik,207.5,66.81,68.84,67.58,2025-01-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007729,FARMER-945,BUYER-123,Rice,Sona Masoori,Grade B,6281.0,Lasalgaon,Agra,125.9,36.84,37.13,37.19,2025-02-11,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007730,FARMER-775,BUYER-126,Mustard,Pusa Bold,Grade B,303.0,Surat,Surat,32.1,56.16,56.82,56.51,2025-06-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007731,FARMER-836,BUYER-89,Onion,Red,Grade B,4389.0,Indore,Nashik,197.3,31.34,31.99,32.3,2025-12-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007732,FARMER-495,BUYER-140,Tomato,Desi,Grade B,1525.0,Ujjain,Pune,75.6,27.92,29.17,29.22,2025-08-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007733,FARMER-575,BUYER-196,Onion,White,Grade B,935.0,Pune,Pune,22.3,31.25,32.85,33.2,2026-01-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007734,FARMER-274,BUYER-98,Cotton,Medium Staple,Grade A,699.0,Indore,Lasalgaon,176.2,76.85,143.06,143.06,2025-07-04,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-007735,FARMER-847,BUYER-153,Potato,Lauvkar,Grade A,5183.0,Agra,Gondal,55.7,23.72,24.52,24.95,2025-10-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007736,FARMER-758,BUYER-183,Onion,Red,Grade B,2942.0,Surat,Gondal,62.3,31.16,32.16,32.64,2025-09-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007737,FARMER-244,BUYER-53,Rice,Sona Masoori,Grade C,709.0,Surat,Nashik,97.3,32.61,32.75,32.65,2025-05-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007738,FARMER-981,BUYER-204,Onion,Garhwa,Grade B,2194.0,Indore,Gondal,186.0,30.86,31.05,31.33,2026-01-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007739,FARMER-634,BUYER-231,Rice,Sona Masoori,Grade A,5773.0,Nashik,Ahmedabad,249.3,40.21,40.63,40.6,2026-01-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007740,FARMER-299,BUYER-156,Tomato,Hybrid,Grade C,756.0,Rajkot,Lasalgaon,38.2,25.63,25.01,24.78,2025-08-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007741,FARMER-773,BUYER-113,Potato,Lauvkar,Grade C,5267.0,Ujjain,Ahmedabad,199.6,18.71,18.06,17.87,2025-09-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007742,FARMER-321,BUYER-166,Rice,Sona Masoori,Grade A,896.0,Agra,Gondal,198.6,38.46,37.11,37.12,2025-09-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007743,FARMER-890,BUYER-105,Onion,Garhwa,Grade A,3165.0,Ahmedabad,Indore,47.8,33.16,32.54,32.75,2025-03-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007744,FARMER-948,BUYER-211,Onion,White,Grade B,4577.0,Rajkot,Rajkot,13.5,31.11,32.23,32.66,2025-04-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-007745,FARMER-789,BUYER-64,Onion,Red,Grade B,4181.0,Lasalgaon,Rajkot,159.1,28.66,29.74,29.98,2025-03-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007746,FARMER-964,BUYER-161,Soyabean,NRC-37,Grade B,2176.0,Lasalgaon,Ahmedabad,155.2,46.31,46.39,46.98,2025-09-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007747,FARMER-321,BUYER-172,Soyabean,JS-335,Grade A,2750.0,Gondal,Indore,218.3,49.83,49.63,50.05,2026-01-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007748,FARMER-686,BUYER-144,Soyabean,Yellow,Grade A,2557.0,Surat,Ahmedabad,50.8,50.13,49.13,50.08,2025-11-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007749,FARMER-728,BUYER-66,Onion,Garhwa,Grade C,4515.0,Ahmedabad,Pune,169.7,27.86,29.0,28.64,2025-11-01,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007750,FARMER-160,BUYER-213,Mustard,Pusa Bold,Grade A,1337.0,Nashik,Nashik,21.7,56.39,58.37,58.02,2025-12-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007751,FARMER-768,BUYER-210,Wheat,Sharbati,Grade B,3893.0,Nashik,Pune,210.5,24.82,24.92,25.22,2025-02-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-007752,FARMER-483,BUYER-158,Cotton,BT Cotton,Grade A,3123.0,Nashik,Rajkot,158.2,82.32,80.08,79.01,2025-04-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007753,FARMER-601,BUYER-53,Wheat,Lokwan,Grade B,7635.0,Rajkot,Indore,47.8,25.61,26.57,27.01,2025-03-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007754,FARMER-995,BUYER-169,Tomato,Desi,Grade A,1739.0,Pune,Lasalgaon,166.9,31.41,31.98,31.41,2026-01-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007755,FARMER-702,BUYER-245,Wheat,Lokwan,Grade A,7490.0,Gondal,Surat,74.9,28.61,28.37,28.86,2025-08-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-007756,FARMER-410,BUYER-195,Potato,Kufri,Grade B,1906.0,Indore,Nashik,201.7,21.15,20.63,20.31,2025-05-17,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007757,FARMER-283,BUYER-209,Tomato,Desi,Grade B,2252.0,Nashik,Gondal,214.7,28.08,28.76,28.44,2025-07-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007758,FARMER-191,BUYER-67,Tomato,Hybrid,Grade B,1766.0,Ujjain,Ahmedabad,219.7,27.04,26.28,26.62,2025-10-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007759,FARMER-454,BUYER-150,Mustard,Yellow,Grade B,2059.0,Nashik,Rajkot,155.2,57.14,58.45,58.23,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007760,FARMER-850,BUYER-179,Wheat,Sharbati,Grade C,2981.0,Agra,Surat,65.6,23.14,23.13,22.79,2025-07-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007761,FARMER-788,BUYER-143,Rice,Basmati,Grade A,1237.0,Indore,Rajkot,240.2,37.82,36.69,35.99,2025-05-15,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007762,FARMER-967,BUYER-172,Onion,Garhwa,Grade A,3194.0,Pune,Ahmedabad,30.5,32.49,31.61,31.3,2025-03-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007763,FARMER-536,BUYER-245,Onion,Garhwa,Grade B,4907.0,Agra,Nashik,149.1,29.43,28.75,29.15,2025-02-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-007764,FARMER-939,BUYER-169,Onion,Red,Grade B,901.0,Lasalgaon,Ujjain,110.9,28.74,29.98,30.33,2025-04-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007765,FARMER-394,BUYER-154,Potato,Jyoti,Grade C,1065.0,Rajkot,Ujjain,79.3,18.27,18.54,18.21,2025-09-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007766,FARMER-308,BUYER-213,Soyabean,JS-335,Grade C,3493.0,Pune,Gondal,124.6,41.79,41.55,42.05,2025-03-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007767,FARMER-686,BUYER-103,Soyabean,Yellow,Grade C,3010.0,Ujjain,Rajkot,58.4,38.66,40.02,40.59,2025-12-30,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007768,FARMER-280,BUYER-145,Rice,Sona Masoori,Grade C,5944.0,Nashik,Indore,160.7,30.27,31.13,31.62,2025-11-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007769,FARMER-127,BUYER-95,Soyabean,JS-335,Grade A,3600.0,Ujjain,Indore,53.7,48.03,50.36,50.31,2025-03-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007770,FARMER-241,BUYER-70,Rice,Basmati,Grade C,3600.0,Nashik,Ujjain,175.5,30.26,31.15,30.92,2025-02-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007771,FARMER-119,BUYER-235,Cotton,Long Staple,Grade A,3282.0,Rajkot,Lasalgaon,110.7,73.54,71.47,71.48,2025-09-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007772,FARMER-305,BUYER-151,Cotton,Long Staple,Grade B,892.0,Indore,Lasalgaon,115.2,71.03,69.33,70.26,2025-07-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007773,FARMER-708,BUYER-86,Onion,Garhwa,Grade A,2369.0,Lasalgaon,Indore,177.0,31.97,31.2,30.87,2025-08-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007774,FARMER-739,BUYER-133,Wheat,Sharbati,Grade B,2356.0,Ahmedabad,Ahmedabad,20.4,25.1,25.25,25.03,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007775,FARMER-932,BUYER-193,Onion,White,Grade C,4864.0,Pune,Indore,158.7,26.01,26.17,26.24,2025-09-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007776,FARMER-716,BUYER-191,Mustard,Black,Grade A,1819.0,Lasalgaon,Pune,63.1,60.95,61.37,61.36,2026-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007777,FARMER-223,BUYER-188,Tomato,Hybrid,Grade A,1734.0,Ujjain,Agra,249.9,30.58,29.56,29.7,2025-05-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007778,FARMER-200,BUYER-172,Cotton,Medium Staple,Grade A,811.0,Gondal,Ujjain,117.4,73.68,123.72,123.72,2025-08-08,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-007779,FARMER-782,BUYER-161,Potato,Lauvkar,Grade B,1606.0,Indore,Gondal,96.6,21.24,20.9,20.93,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007780,FARMER-960,BUYER-168,Wheat,Lokwan,Grade B,1315.0,Lasalgaon,Nashik,54.2,25.21,24.49,24.42,2025-01-10,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007781,FARMER-757,BUYER-206,Tomato,Local,Grade B,1576.0,Gondal,Ujjain,163.7,27.66,27.83,27.62,2025-06-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007782,FARMER-824,BUYER-120,Onion,Red,Grade A,4665.0,Nashik,Agra,246.8,31.31,32.77,32.88,2025-09-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007783,FARMER-302,BUYER-178,Rice,Common,Grade C,5428.0,Ahmedabad,Lasalgaon,102.1,31.28,30.69,30.45,2025-12-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007784,FARMER-874,BUYER-230,Onion,Garhwa,Grade B,2910.0,Gondal,Gondal,123.1,29.51,30.04,29.72,2025-06-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007785,FARMER-690,BUYER-76,Wheat,Sharbati,Grade A,6985.0,Surat,Ahmedabad,230.6,26.08,25.53,25.1,2025-04-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007786,FARMER-495,BUYER-218,Potato,Jyoti,Grade B,5318.0,Pune,Nashik,212.5,21.7,22.03,22.33,2025-04-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-007787,FARMER-914,BUYER-67,Tomato,Hybrid,Grade C,2089.0,Ujjain,Pune,100.9,25.59,26.82,26.85,2025-10-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007788,FARMER-590,BUYER-135,Cotton,BT Cotton,Grade B,2301.0,Rajkot,Ahmedabad,213.7,70.13,70.69,69.92,2025-11-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007789,FARMER-378,BUYER-198,Soyabean,JS-335,Grade B,1841.0,Lasalgaon,Lasalgaon,124.5,44.84,45.16,44.41,2025-12-11,COMPLETED,COMPLETED,True,False,NORMAL
